DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,2008,14104,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,2009,11662,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,2010,11012,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,2011,10581,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,2012,11947,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,2013,10908,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,2014,10584,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,2015,10483,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,2016,10603,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,2017,10411,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,2018,10596,
ESTAT:DEMO_NDIVIND(1.0),16/05/22 11:00:00,A,DIV,BG,2019,10859,
